"user_primary_key","video_min_date","video_max_date","video_days","video_use_time","video_n_life","video_kind_life","vido_n_finish","video_n_school","video_repeat_rate","video_finish_rate","video_school_rate","video_finish_time","video_kind_finish","video_finish_school","video_f_time_mean","video_f_repeat_rate","video_f_school_rate","video_use_time_s1","video_n_s1","video_kind_s1","video_finish_time_s1","video_finish_s1","video_kind_finish_s1","video_finish_time_mean_s1","video_use_time_s2","video_n_s2","video_kind_s2","video_finish_time_s2","video_finish_s2","video_kind_finish_s2","video_finish_time_mean_s2"
"1728290360992670546",2015-09-22,2015-10-27,35,2573,11,11,6,11,1,0.545,1,1352,6,6,225.333,1,1,NA,NA,NA,NA,NA,NA,NA,2573,11,11,1352,6,6,225.333333333333
"1737770448033200082",2014-06-27,2014-12-11,167,1255,12,8,4,0,0.667,0.333,0,998,4,0,249.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747281298824431607",2014-04-24,2015-03-27,337,6506,36,31,13,0,0.861,0.361,0,4548,11,0,349.846,0.846,0,2105,7,5,1675,4,2,418.75,NA,NA,NA,NA,NA,NA,NA
"174861304999205919",2015-03-09,2015-03-20,11,257,6,6,0,0,1,0,0,NA,NA,NA,NA,NA,NA,257,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175990477720818709",2015-01-08,2015-01-08,0,350,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176033605002883868",2015-01-05,2015-01-05,0,19,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768225551435570959",2015-10-26,2015-10-26,0,95,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,1,NA,NA,NA,NA
"1769392769513242662",2015-10-05,2015-10-12,7,279,7,7,0,7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,7,7,NA,NA,NA,NA
"1783115797673856582",2015-05-01,2015-05-01,0,810,1,1,1,0,1,1,0,810,1,0,810,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784637558385439520",2014-04-21,2014-12-25,248,1204,6,6,2,0,1,0.333,0,170,2,0,85,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786957028783529124",2014-10-06,2014-10-15,9,497,5,5,1,0,1,0.2,0,220,1,0,220,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787192945649030685",2015-09-22,2015-10-22,30,3836,14,13,10,4,0.929,0.714,0.286,3760,10,1,376,1,0.1,NA,NA,NA,NA,NA,NA,NA,3836,14,13,3760,10,10,376
"1791767647001241251",2014-03-04,2015-05-14,436,215,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179492282511102183",2015-06-03,2015-06-03,0,48,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797867308270030393",2015-04-28,2015-04-28,0,138,2,2,1,0,1,0.5,0,65,1,0,65,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807252818734475960",2014-12-02,2014-12-02,0,232,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819874539955876003",2015-06-09,2015-06-09,0,63,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824920086463576030",2014-06-03,2014-06-10,7,522,4,4,1,0,1,0.25,0,229,1,0,229,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829356706388462366",2015-03-16,2015-05-05,50,2170,14,12,10,0,0.857,0.714,0,1930,9,0,193,0.9,0,1980,11,10,1877,9,9,208.555555555556,NA,NA,NA,NA,NA,NA,NA
"183184513131181241",2015-09-03,2015-09-03,0,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
"1840538481964117701",2015-04-20,2015-04-20,0,81,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,81,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184625752330596846",2015-04-09,2015-10-16,190,2921,21,13,12,20,0.619,0.571,0.952,2240,7,12,186.667,0.583,1,76,1,1,NA,NA,NA,NA,2845,20,12,2240,12,7,186.666666666667
"1851248092733649796",2015-02-02,2015-02-04,2,928,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851443683170288686",2015-03-12,2015-03-26,14,385,5,3,1,0,0.6,0.2,0,8,1,0,8,1,0,385,5,3,8,1,1,8,NA,NA,NA,NA,NA,NA,NA
"1854009716758626954",2015-05-22,2015-05-22,0,7,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855359991325751547",2015-09-25,2015-10-25,30,165,2,1,0,1,0.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,2,1,NA,NA,NA,NA
"1857754145616920791",2015-09-17,2015-10-21,34,274,4,4,2,4,1,0.5,1,149,2,2,74.5,1,1,NA,NA,NA,NA,NA,NA,NA,274,4,4,149,2,2,74.5
"1863214396449638890",2014-06-17,2014-06-17,0,126,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871012199868030868",2015-06-11,2015-06-17,6,233,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873068553281655786",2015-05-11,2015-05-11,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187535256685729128",2015-03-10,2015-10-21,225,821,5,4,1,3,0.8,0.2,0.6,388,1,1,388,1,1,62,2,2,NA,NA,NA,NA,759,3,2,388,1,1,388
"1875607906311255905",2014-10-21,2015-10-28,372,68672,332,314,313,9,0.946,0.943,0.027,66594,305,7,212.76,0.974,0.022,9497,52,50,9212,47,47,196,20284,104,93,19626,99,93,198.242424242424
"1883211860242240466",2015-03-09,2015-07-09,122,307,2,2,1,1,1,0.5,0.5,271,1,1,271,1,1,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890170343701436731",2015-10-16,2015-10-16,0,58,1,1,1,1,1,1,1,58,1,1,58,1,1,NA,NA,NA,NA,NA,NA,NA,58,1,1,58,1,1,58
"1894557124763883435",2015-08-04,2015-08-04,0,613,3,3,3,3,1,1,1,613,3,3,204.333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894933808733401095",2015-04-29,2015-04-29,0,247,2,2,2,0,1,1,0,247,2,0,123.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902328219464946861",2015-05-02,2015-05-02,0,22,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906270907840465862",2014-06-19,2014-06-26,7,188,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925179471487112488",2014-05-13,2014-06-10,28,688,5,4,1,0,0.8,0.2,0,400,1,0,400,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193765131456036559",2015-10-28,2015-10-28,0,67,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,1,NA,NA,NA,NA
"1937665409616859658",2015-10-27,2015-10-30,3,517,2,2,2,2,1,1,1,517,2,2,258.5,1,1,NA,NA,NA,NA,NA,NA,NA,318,1,1,318,1,1,318
"1939134597814236567",2015-04-08,2015-04-17,9,1238,6,3,1,0,0.5,0.167,0,525,1,0,525,1,0,1238,6,3,525,1,1,525,NA,NA,NA,NA,NA,NA,NA
"1944600563748829280",2015-04-23,2015-05-28,35,3071,8,8,4,3,1,0.5,0.375,2019,4,3,504.75,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195267588204985524",2015-09-25,2015-10-26,31,3666,25,21,20,22,0.84,0.8,0.88,3414,17,17,170.7,0.85,0.85,NA,NA,NA,NA,NA,NA,NA,3666,25,21,3414,20,17,170.7
"1955693479476771824",2015-09-18,2015-10-03,15,113,2,1,0,1,0.5,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,2,1,NA,NA,NA,NA
"1956266010369481168",2015-04-28,2015-04-28,0,26,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961222819874152296",2015-03-02,2015-04-13,42,2031,9,5,6,0,0.556,0.667,0,1854,5,0,309,0.833,0,2031,9,5,1854,6,5,309,NA,NA,NA,NA,NA,NA,NA
"1964082170964448620",2015-08-04,2015-08-04,0,1099,5,5,4,5,1,0.8,1,960,4,4,240,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973682020577640515",2014-12-21,2014-12-21,0,326,2,2,1,0,1,0.5,0,243,1,0,243,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975434477655951664",2014-12-04,2014-12-18,14,213,2,2,1,0,1,0.5,0,180,1,0,180,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198349272051878913",2014-11-29,2014-11-29,0,259,1,1,1,0,1,1,0,259,1,0,259,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984874737681961110",2015-08-22,2015-08-22,0,10,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990968194056311538",2014-10-21,2014-10-21,0,159,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991645930342872732",2015-10-16,2015-10-16,0,168,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,2,2,NA,NA,NA,NA
"1993583646946679448",2015-09-05,2015-09-05,0,2403,6,6,5,6,1,0.833,1,2315,5,5,463,1,1,NA,NA,NA,NA,NA,NA,NA,2403,6,6,2315,5,5,463
"2008461824653564450",2015-06-16,2015-06-16,0,1077,2,2,2,2,1,1,1,1077,2,2,538.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201808023234040946",2015-09-09,2015-09-09,0,251,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,1,1,NA,NA,NA,NA
"2025666887226582157",2015-09-07,2015-10-26,49,113,4,4,0,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,4,4,NA,NA,NA,NA
"2048189626817529331",2014-11-28,2014-11-28,0,27,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054732745717948474",2014-04-14,2014-05-30,46,1147,9,9,3,0,1,0.333,0,632,3,0,210.667,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055209837979787829",2015-04-14,2015-04-14,0,37,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,37,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055908054405520701",2014-02-25,2015-10-27,609,3212,16,14,6,9,0.875,0.375,0.562,2377,6,6,396.167,1,1,NA,NA,NA,NA,NA,NA,NA,2737,9,9,2377,6,6,396.166666666667
"2057075580006230664",2015-05-26,2015-09-23,120,3190,12,12,6,12,1,0.5,1,1932,6,6,322,1,1,NA,NA,NA,NA,NA,NA,NA,1507,4,4,819,2,2,409.5
"2062653312651241980",2014-05-17,2014-05-17,0,170,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063436394121738106",2015-04-02,2015-10-12,193,5010,23,20,16,20,0.87,0.696,0.87,3854,14,15,240.875,0.875,0.938,184,3,3,144,1,1,144,4826,20,17,3710,15,13,247.333333333333
"2064083933451308731",2015-10-13,2015-10-13,0,58,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,2,2,NA,NA,NA,NA
"2065256952606855973",2015-06-02,2015-10-15,135,44,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,NA,NA,NA,NA
"2078074173065762247",2015-07-30,2015-10-29,91,138,3,3,0,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,1,1,NA,NA,NA,NA
"2078790755758668226",2015-04-23,2015-04-23,0,120,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209723486465793616",2014-04-23,2014-04-23,0,71,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099026516722276498",2014-05-30,2014-06-06,7,646,3,3,1,0,1,0.333,0,330,1,0,330,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210084633335253771",2014-09-26,2014-09-26,0,78,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111908304304910220",2014-10-07,2015-10-16,374,701,6,6,4,3,1,0.667,0.5,633,4,3,158.25,1,0.75,NA,NA,NA,NA,NA,NA,NA,374,3,3,374,3,3,124.666666666667
"2121524910982683284",2015-04-24,2015-06-14,51,799,6,6,1,1,1,0.167,0.167,285,1,0,285,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213353902803523468",2015-02-25,2015-02-26,1,263,3,3,2,0,1,0.667,0,257,2,0,128.5,1,0,263,3,3,257,2,2,128.5,NA,NA,NA,NA,NA,NA,NA
"2134399011527372671",2015-09-07,2015-09-07,0,469,2,2,1,2,1,0.5,1,328,1,1,328,1,1,NA,NA,NA,NA,NA,NA,NA,469,2,2,328,1,1,328
"21406044545012022",2015-05-28,2015-05-28,0,72,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142020878900048216",2014-03-04,2014-03-11,7,447,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156469105368708380",2014-06-27,2014-11-21,147,601,8,6,0,0,0.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215768132669397068",2015-05-27,2015-05-27,0,1703,7,7,4,7,1,0.571,1,1632,4,4,408,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182616360860907627",2015-01-27,2015-01-27,0,296,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185922283763691926",2015-09-24,2015-09-26,2,174,2,2,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,2,2,NA,NA,NA,NA
"2201848104180965738",2014-11-17,2015-04-20,154,340,3,3,1,0,1,0.333,0,257,1,0,257,1,0,46,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215965144503414546",2015-01-13,2015-01-13,0,5,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226191865670350685",2014-06-19,2014-06-19,0,57,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239415628933796961",2015-07-15,2015-10-08,85,949,9,9,2,9,1,0.222,1,457,2,2,228.5,1,1,NA,NA,NA,NA,NA,NA,NA,829,6,6,457,2,2,228.5
"2241605168802591853",2015-09-25,2015-10-17,22,4185,23,23,22,6,1,0.957,0.261,4182,22,6,190.091,1,0.273,NA,NA,NA,NA,NA,NA,NA,4185,23,23,4182,22,22,190.090909090909
"224984572539139822",2015-03-18,2015-08-06,141,1647,12,10,4,1,0.833,0.333,0.083,714,3,1,178.5,0.75,0.25,356,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253682370949638208",2014-05-15,2014-06-05,21,545,6,6,1,0,1,0.167,0,70,1,0,70,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256198205321406114",2015-04-10,2015-04-10,0,11,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265009139602124089",2015-06-25,2015-06-25,0,56,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267251312513275091",2015-01-27,2015-01-27,0,34,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269841165669681822",2014-12-09,2014-12-09,0,526,2,2,2,0,1,1,0,526,2,0,263,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274645967320113489",2015-10-14,2015-10-25,11,3400,13,13,8,0,1,0.615,0,3167,8,0,395.875,1,0,NA,NA,NA,NA,NA,NA,NA,3400,13,13,3167,8,8,395.875
"228913637541629620",2015-01-27,2015-01-27,0,65,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293411577511643301",2015-09-15,2015-09-15,0,11,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,1,NA,NA,NA,NA
"2296247273586608238",2015-02-25,2015-05-27,91,7572,22,20,19,3,0.909,0.864,0.136,7264,18,2,382.316,0.947,0.105,6770,17,16,6654,16,16,415.875,NA,NA,NA,NA,NA,NA,NA
"2304078486285861553",2015-09-11,2015-09-12,1,107,11,11,1,7,1,0.091,0.636,10,1,0,10,1,0,NA,NA,NA,NA,NA,NA,NA,107,11,11,10,1,1,10
"2310547135235755987",2015-09-02,2015-09-02,0,35,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,1,NA,NA,NA,NA
"2317703774098810651",2015-10-20,2015-10-20,0,16,1,1,1,1,1,1,1,16,1,1,16,1,1,NA,NA,NA,NA,NA,NA,NA,16,1,1,16,1,1,16
"2322313336882456253",2015-04-15,2015-10-12,180,2662,18,17,5,5,0.944,0.278,0.278,1319,5,1,263.8,1,0.2,134,3,3,NA,NA,NA,NA,1981,10,10,1129,4,4,282.25
"2322869013748057718",2015-04-09,2015-10-27,201,2041,9,6,4,5,0.667,0.444,0.556,1578,4,3,394.5,1,0.75,230,2,1,NA,NA,NA,NA,1721,6,5,1488,3,3,496
"2331619364892291533",2014-05-19,2015-06-09,386,7988,33,31,30,0,0.939,0.909,0,7882,29,0,262.733,0.967,0,2735,14,14,2642,13,13,203.230769230769,NA,NA,NA,NA,NA,NA,NA
"2343421827331246680",2015-01-20,2015-06-04,135,9412,35,30,27,7,0.857,0.771,0.2,8235,23,7,305,0.852,0.259,5003,20,18,4602,17,15,270.705882352941,NA,NA,NA,NA,NA,NA,NA
"2350507811838629526",2015-10-29,2015-10-29,0,609,1,1,1,0,1,1,0,609,1,0,609,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370289229665402869",2015-10-06,2015-10-06,0,191,1,1,1,1,1,1,1,191,1,1,191,1,1,NA,NA,NA,NA,NA,NA,NA,191,1,1,191,1,1,191
"2393136008116872863",2014-11-05,2014-11-05,0,35,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398472496404272465",2015-03-04,2015-03-04,0,77,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,77,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2405901002746311359",2015-10-28,2015-10-28,0,20,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,1,NA,NA,NA,NA
"2406873379999051787",2015-01-23,2015-01-23,0,893,3,3,2,0,1,0.667,0,838,2,0,419,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416292229826333916",2014-04-21,2014-04-21,0,675,12,12,4,0,1,0.333,0,238,4,0,59.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428275003492393831",2014-07-01,2014-07-01,0,187,2,2,1,0,1,0.5,0,132,1,0,132,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430709329275479306",2015-06-25,2015-10-26,123,7990,43,38,33,43,0.884,0.767,1,7238,32,33,219.333,0.97,1,NA,NA,NA,NA,NA,NA,NA,7701,38,35,7238,33,32,219.333333333333
"2431261898215840062",2015-09-26,2015-09-26,0,1130,3,3,3,0,1,1,0,1130,3,0,376.667,1,0,NA,NA,NA,NA,NA,NA,NA,1130,3,3,1130,3,3,376.666666666667
"2434257552711639556",2015-05-21,2015-10-29,161,3638,22,16,8,22,0.727,0.364,1,2106,6,8,263.25,0.75,1,NA,NA,NA,NA,NA,NA,NA,520,4,4,96,1,1,96
"2439022216630135729",2015-09-07,2015-09-10,3,729,5,5,3,3,1,0.6,0.6,681,3,3,227,1,1,NA,NA,NA,NA,NA,NA,NA,729,5,5,681,3,3,227
"2440203827997293546",2015-10-27,2015-10-27,0,782,2,2,2,2,1,1,1,782,2,2,391,1,1,NA,NA,NA,NA,NA,NA,NA,782,2,2,782,2,2,391
"2443029917922886158",2015-10-17,2015-10-17,0,14,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,1,NA,NA,NA,NA
"2457947079516595283",2014-10-04,2015-03-24,171,87,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,61,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469858811133872309",2014-12-30,2014-12-30,0,334,1,1,1,0,1,1,0,334,1,0,334,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2477609359422432920",2015-04-19,2015-04-19,0,238,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,238,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496009961323328069",2015-04-13,2015-04-13,0,59,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,59,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2501651871036183811",2015-01-26,2015-06-30,155,2551,18,17,3,16,0.944,0.167,0.889,853,3,3,284.333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524718703276675130",2015-10-15,2015-10-18,3,2479,6,6,6,0,1,1,0,2479,6,0,413.167,1,0,NA,NA,NA,NA,NA,NA,NA,2479,6,6,2479,6,6,413.166666666667
"2527251001404582953",2015-02-03,2015-09-22,231,368,2,2,1,1,1,0.5,0.5,351,1,0,351,1,0,NA,NA,NA,NA,NA,NA,NA,17,1,1,NA,NA,NA,NA
"2534856445013411954",2015-01-22,2015-10-07,258,6645,41,34,22,11,0.829,0.537,0.268,4143,19,5,188.318,0.864,0.227,2222,12,12,1746,8,8,218.25,1045,6,6,667,4,4,166.75
"2552020286278675135",2014-06-11,2014-06-11,0,2322,8,8,6,0,1,0.75,0,2175,6,0,362.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555314192746612225",2015-05-12,2015-05-22,10,277,3,2,0,0,0.667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2558778771351255895",2015-10-19,2015-10-19,0,619,3,3,3,0,1,1,0,619,3,0,206.333,1,0,NA,NA,NA,NA,NA,NA,NA,619,3,3,619,3,3,206.333333333333
"2572841475616013298",2015-10-25,2015-10-25,0,443,1,1,1,0,1,1,0,443,1,0,443,1,0,NA,NA,NA,NA,NA,NA,NA,443,1,1,443,1,1,443
"2573436509916402773",2014-06-17,2014-11-14,150,115,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578280649977617510",2014-10-27,2015-02-24,120,2568,18,18,10,0,1,0.556,0,1537,10,0,153.7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583258459260813916",2015-05-14,2015-05-14,0,190,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595583614047360153",2015-10-16,2015-10-16,0,16,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,2,NA,NA,NA,NA
"259832082696711864",2015-01-24,2015-07-23,180,277,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611951151052006843",2015-03-03,2015-09-08,189,1187,4,4,3,1,1,0.75,0.25,1166,3,0,388.667,1,0,1166,3,3,1166,3,3,388.666666666667,21,1,1,NA,NA,NA,NA
"2624199549944685113",2015-09-25,2015-10-18,23,4890,24,24,23,11,1,0.958,0.458,4692,23,11,204,1,0.478,NA,NA,NA,NA,NA,NA,NA,4890,24,24,4692,23,23,204
"2624717443101460727",2015-10-16,2015-10-16,0,3234,7,7,5,7,1,0.714,1,2827,5,5,565.4,1,1,NA,NA,NA,NA,NA,NA,NA,3234,7,7,2827,5,5,565.4
"2624884663147819331",2014-04-08,2014-06-27,80,194,3,2,0,0,0.667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
