user_primary_key_hash,pre_exam,post_exam
-1924963445036370638,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-1925517356169885547,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-1926797532184497977,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-193469177085743727,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-1942385032612107464,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-194323765251409249,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-1944306996009974919,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-1946502054744517223,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-1952717196392012712,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-195275964444925940,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-1953539485286626101,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-1955835170400312447,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-1956989091793697237,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-1957509249257474444,2015-04-24 18:06:04.56152 UTC,2015-10-30 09:02:53.15014 UTC
-1957956771088192036,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-1958197350161361333,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-1963764651339852725,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-1968632360078522204,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-1968999826699395730,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-1970846313874855913,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-1971550484932965769,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-1979092438050027110,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-1982459396263690941,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-1987273914045991237,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-1990695137364282412,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-1991358274879944376,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-1995293074696941132,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-1997232250695043504,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-19978817173096063,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-201156387909222345,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2012647192166869131,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2014136666169524167,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2014964715657853937,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2022819935714660656,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2024866587788512788,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2026867449667499390,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-2027233451038997371,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2031286602172577881,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-20407961009489307,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2040799381115888448,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2044206649131662644,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2048102445738453563,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2048138743306436402,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2048621284461081026,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2049075726559466217,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2051484923244563413,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2053858446697666309,2015-05-26 18:03:10.80613 UTC,2015-10-30 09:00:20.56732 UTC
-2055427747225570066,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2058355727087662965,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2058734088125160824,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2065150838997681786,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2066539257112285372,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2069185292992200948,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2085431540153833132,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2092672127462462130,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2092944199631388596,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2095971027625932141,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2097115159626592565,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2098746014019580160,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-2099024675895830928,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2103860309880832998,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2106469692889665236,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2115397777342823634,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2116868985708748955,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2117204509038559154,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2118767358578565583,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2120939199858763520,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-212263914437199119,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2122678887158672296,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-212412244001289724,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2126432980121297094,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2127858041305710619,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2128275004347474453,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2128597389574398889,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2132196367388718040,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2133960056943532164,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2135051509793219189,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2138459262590149210,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2141530869180312330,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2143045166646064191,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2145641480642948266,2015-05-25 18:07:41.08952 UTC,2015-10-30 09:04:24.15186 UTC
-2146850206890339483,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2148835508294959893,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2150734367526912229,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-215567876430109874,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2157261886356501368,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-216862112318145169,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2171821579489923554,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2174919758768058689,2015-05-25 18:07:41.08952 UTC,2015-10-30 09:04:24.15186 UTC
-2176228635075294891,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2176755051780157154,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2179777198637916065,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2181802601753767238,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2181955496096014834,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2185677373915566814,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-218591194762431727,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2187964642134859871,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2196942661126916796,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2197973924305958584,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2199508746738671654,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2201596479219420794,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2203518001997962560,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-220641632927754740,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2208821289142127589,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2209055266756386342,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2211526144020228382,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2212737034644794754,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-221376684486224928,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2221497711196583746,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-2230289989129547018,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2231297819754211536,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2239930233452338568,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2240723241408424146,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2242298223436131502,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-224306395343977076,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2245212967185326953,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2248467620542177679,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2249044050652621070,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2250478604291827261,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-225099519040393875,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2254766122329022401,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-225927148559582382,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2263996147314966628,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-226409144715370825,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2266273156058624476,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2268585849951730725,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2273734551899226084,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2275341832594246376,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-227787656395197237,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2279490092304024177,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2279837599088069279,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2282555196114512822,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-228496905335451941,2015-05-25 18:07:41.08952 UTC,2015-10-30 09:04:24.15186 UTC
-2285242662146292938,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2287310752027770356,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2288384941674000433,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2288948236207895288,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2291497069729182575,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2291922901595995750,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2293256910040774401,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2300341544291284677,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-230258383107140132,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2302728200909328765,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2311853932732635462,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2313923947113127183,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2314315010937756877,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-231606574468519622,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-231668403732183584,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2318354152219081356,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2320187617399390509,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2322860496055891434,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2329263897978317598,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2332489735926627983,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2332906874008315207,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2334641114756896139,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2337078897908601774,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2340385940498872761,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2342818134249082653,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2343132531305007599,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2349591763733074513,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2352922237349720209,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2358928762249229248,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2363914470677505546,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2376469532377205573,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2376817954090731813,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-237772914402869317,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2378554771772845634,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2378772487308581181,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2384003738211520805,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2391419958767836653,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2391988703813807936,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2398458256929236617,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2398882887539628995,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-240097391338009312,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2401015966043640708,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2401128577469271109,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2401462278561183090,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2402563562060924747,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2403278603587602336,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2411700613497816068,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-241482343494335134,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2415109529107617637,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2418290720323733051,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2421768270078996900,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-242221615847946849,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2424349343263341276,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2426324233898839213,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-242773867832010169,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2431005606496092887,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2432523775397457384,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2432926654296465326,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-243293178649504690,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2435511499578169723,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2437051575454056179,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2438566843271304829,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2440976749596345388,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-244178317668084936,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2459286070333019128,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2459512240575063795,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2464659522026547873,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2465051002554856437,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2467329642072272611,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2468427746950089866,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2468634699522167589,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-247176798469564813,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2472562881495148724,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2472873822080375739,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2477762987905045300,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-2479426212671740737,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2479898489666446449,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-248157384146446751,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-248491884361129345,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2485667090454096183,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2488030451945419552,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2488598523933732092,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-249393424409649980,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2494713694303921712,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-249572928732999663,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2501335371813760310,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-2501884314146761860,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2504529929870978297,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-251011355926593397,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-251616318196516710,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-251903249411577348,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2519748218843303246,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2520017122098203732,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2520216204413882665,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2527883211219158446,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2528088132345962358,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2529476447108266176,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2530054868280427662,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2531539329609636900,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2536454468682331512,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-25415496932265697,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2543371518303113221,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2544916325679321709,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2546859651742714189,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-254804858121501243,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-255178400338843377,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2554348364803736435,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2556344502879562855,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2560530709618936691,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2569349850231836507,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2570048242971299268,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2573448422598859680,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2574832798656546648,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2574920935092799010,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2575493600015391129,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2577770167450000642,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2584471990061845666,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2585409546778705014,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2586145575304067052,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-2589691306590806137,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2594496975862847785,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2596143149001281721,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2600708484865481911,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2600853849513976696,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2604412306251811369,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2607013438087526729,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2611405129638601809,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2611989849644349005,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2614065616703564361,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2616045367416409051,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2618901875890550330,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2624043240259882547,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-263018263857041136,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-263437395167986450,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2635066797601406111,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2635382312441464317,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2636268221542652380,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-264060193771593950,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2641266107870871668,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
